fecha,consumo_zona_1,temperatura,humedad,velocidad_viento,flujo_difuso_general,flujo_difuso
3/4/2017 17:20,32268.25532,15.39,59.91,4.919,377.5,403.8
3/4/2017 17:30,32329.53191,15.38,59.21,4.919,367.7,392.9
3/4/2017 17:40,32972.93617,15.41,57.18,4.915,313.1,344.2
3/4/2017 17:50,33585.70213,15.34,56.11,4.917,225.4,254.2
3/4/2017 18:00,34572.25532,15.19,56.51,4.927,190.5,216.7
3/4/2017 18:10,35877.44681,15.08,56.14,4.921,155.2,177.4
3/4/2017 18:20,38536.85106,15.07,52.34,4.919,113.1,129.4
3/4/2017 18:30,41331.06383,14.92,51.3,4.917,96.4,111.9
3/4/2017 18:40,42679.14894,14.78,51.64,4.92,70.4,82.0
3/4/2017 18:50,43089.70213,14.57,52.64,4.919,46.75,54.35
3/4/2017 19:00,43242.89362,14.41,52.34,4.922,23.27,25.37
3/4/2017 19:10,43402.21277,14.24,53.5,4.924,8.56,8.31
3/4/2017 19:20,43573.78723,14.11,54.47,4.919,2.96,2.9
3/4/2017 19:30,43065.19149,13.99,55.64,4.92,0.633,0.627
3/4/2017 19:40,43101.95745,13.89,57.38,4.923,0.143,0.096
3/4/2017 19:50,42997.78723,13.78,57.88,4.923,0.059,0.093
3/4/2017 20:00,43065.19149,13.66,58.24,4.916,0.059,0.1
3/4/2017 20:10,42838.46809,13.67,57.71,4.927,0.044,0.133
3/4/2017 20:20,42979.40426,13.59,57.48,4.92,0.062,0.104
3/4/2017 20:30,42881.3617,13.53,57.88,4.919,0.059,0.115
3/4/2017 20:40,42525.95745,13.49,58.28,4.918,0.033,0.122
3/4/2017 20:50,42115.40426,13.45,58.58,4.927,0.044,0.108
3/4/2017 21:00,41992.85106,13.47,58.54,4.917,0.073,0.111
3/4/2017 21:10,41900.93617,13.44,58.41,4.919,0.018,0.148
3/4/2017 21:20,41282.04255,13.43,58.71,4.919,0.04,0.137
3/4/2017 21:30,40779.57447,13.43,59.45,4.921,0.059,0.111
3/4/2017 21:40,40289.3617,13.5,59.65,4.923,0.029,0.133
3/4/2017 21:50,39762.38298,13.57,60.31,4.926,0.048,0.111
3/4/2017 22:00,39449.87234,13.6,61.11,4.917,0.033,0.082
3/4/2017 22:10,39149.61702,13.59,61.18,4.919,0.07,0.089
3/4/2017 22:20,38542.97872,13.55,61.68,4.919,0.033,0.145
3/4/2017 22:30,37985.3617,13.51,61.78,4.917,0.084,0.13
3/4/2017 22:40,37403.23404,13.48,61.88,4.923,0.037,0.111
3/4/2017 22:50,36631.14894,13.47,62.05,4.924,0.044,0.108
3/4/2017 23:00,35871.31915,13.48,62.32,4.917,0.04,0.093
3/4/2017 23:10,34958.29787,13.49,61.98,4.916,0.051,0.111
3/4/2017 23:20,34339.40426,13.45,62.02,4.923,0.018,0.137
3/4/2017 23:30,33524.42553,13.45,61.75,4.917,0.018,0.111
3/4/2017 23:40,32715.57447,13.45,61.48,4.922,0.048,0.093
3/4/2017 23:50,31943.48936,13.39,61.62,4.922,0.044,0.096
3/5/2017 0:00,30956.93617,13.36,62.48,4.917,0.044,0.126
3/5/2017 0:10,30141.95745,13.3,63.12,4.918,0.059,0.096
3/5/2017 0:20,29247.31915,13.22,63.48,4.92,0.059,0.093
3/5/2017 0:30,28481.3617,13.15,63.62,4.917,0.029,0.111
3/5/2017 0:40,27936.0,13.1,62.92,4.922,0.044,0.115
3/5/2017 0:50,26998.46809,13.06,62.38,4.921,0.033,0.122
3/5/2017 1:00,26410.21277,13.09,62.48,4.916,0.029,0.137
3/5/2017 1:10,25913.87234,12.99,63.05,4.917,0.022,0.137
3/5/2017 1:20,25650.38298,12.84,63.72,4.92,0.018,0.148
3/5/2017 1:30,25031.48936,12.81,63.82,4.919,0.048,0.119
3/5/2017 1:40,24688.34043,12.8,63.92,4.921,0.037,0.122
3/5/2017 1:50,24204.25532,12.81,63.62,4.919,0.029,0.13
3/5/2017 2:00,23750.80851,12.82,62.65,4.916,0.04,0.108
3/5/2017 2:10,23499.57447,12.79,62.65,4.92,0.044,0.1
3/5/2017 2:20,23377.02128,12.73,63.05,4.92,0.018,0.133
3/5/2017 2:30,23285.10638,12.66,63.35,4.921,0.04,0.093
3/5/2017 2:40,22880.68085,12.64,63.35,4.92,0.029,0.133
3/5/2017 2:50,22629.44681,12.57,63.52,4.921,0.044,0.126
3/5/2017 3:00,22451.74468,12.39,63.62,4.919,0.037,0.133
3/5/2017 3:10,22402.7234,12.28,63.42,4.921,0.04,0.115
3/5/2017 3:20,22280.17021,12.23,63.32,4.919,0.029,0.111
3/5/2017 3:30,22243.40426,12.14,63.42,4.921,0.011,0.141
3/5/2017 3:40,22145.3617,12.05,63.62,4.921,0.018,0.111
3/5/2017 3:50,22157.61702,11.96,63.95,4.92,0.029,0.133
3/5/2017 4:00,22126.97872,11.9,64.05,4.922,0.015,0.156
3/5/2017 4:10,22261.78723,11.97,63.82,4.922,0.044,0.115
3/5/2017 4:20,22347.57447,11.89,63.99,4.921,0.029,0.111
3/5/2017 4:30,21826.7234,11.79,64.02,4.922,0.018,0.145
3/5/2017 4:40,21918.6383,11.73,64.12,4.921,0.04,0.093
3/5/2017 4:50,22145.3617,11.71,63.58,4.918,0.044,0.1
3/5/2017 5:00,22470.12766,11.77,63.12,4.924,0.04,0.115
3/5/2017 5:10,22794.89362,11.79,61.82,4.921,0.044,0.126
3/5/2017 5:20,23671.14894,11.76,61.25,4.922,0.037,0.115
3/5/2017 5:30,23677.2766,11.78,60.21,4.92,0.026,0.167
3/5/2017 5:40,23370.89362,11.71,59.55,4.918,0.04,0.115
3/5/2017 5:50,22966.46809,11.57,60.25,4.923,0.022,0.082
3/5/2017 6:00,22684.59574,11.55,60.15,4.924,0.026,0.137
3/5/2017 6:10,22108.59574,11.53,59.95,4.921,0.04,0.096
3/5/2017 6:20,21244.59574,11.68,59.35,4.918,0.033,0.159
3/5/2017 6:30,20570.55319,11.48,60.31,4.919,0.051,0.104
3/5/2017 6:40,19743.31915,11.21,60.68,4.917,0.073,0.085
3/5/2017 6:50,19314.38298,11.27,60.61,4.924,0.029,0.122
3/5/2017 7:00,19449.19149,11.24,60.71,4.921,0.051,0.093
3/5/2017 7:10,19534.97872,11.29,60.91,4.919,0.077,0.119
3/5/2017 7:20,19737.19149,11.41,60.25,4.919,0.282,0.345
3/5/2017 7:30,20061.95745,11.36,61.08,4.918,1.738,1.702
3/5/2017 7:40,20221.2766,11.26,61.85,4.92,5.467,5.088
3/5/2017 7:50,20466.38298,11.34,61.82,4.921,12.25,11.25
3/5/2017 8:00,20772.76596,11.38,62.05,4.918,40.7,39.01
3/5/2017 8:10,21146.55319,11.51,62.05,4.919,69.54,67.57
3/5/2017 8:20,21838.97872,11.69,61.68,4.92,99.2,97.1
3/5/2017 8:30,21918.6383,11.95,61.68,4.919,131.5,129.3
3/5/2017 8:40,22372.08511,12.23,60.51,4.922,163.9,161.7
3/5/2017 8:50,23095.14894,12.51,59.91,4.922,198.0,195.9
3/5/2017 9:00,23530.21277,12.74,59.01,4.921,232.6,230.9
3/5/2017 9:10,24332.93617,13.0,58.14,4.919,267.8,264.7
3/5/2017 9:20,25062.12766,13.32,55.71,4.919,302.5,288.7
3/5/2017 9:30,25681.02128,13.61,52.44,4.921,335.8,292.8
3/5/2017 9:40,26557.2766,13.86,52.14,4.921,369.2,250.4
3/5/2017 9:50,27114.89362,14.0,50.7,4.922,400.0,175.0
3/5/2017 10:00,27715.40426,14.22,49.4,4.917,431.1,118.0
3/5/2017 10:10,28420.08511,14.31,49.07,4.92,460.7,69.02
3/5/2017 10:20,29014.46809,14.4,48.66,4.919,489.3,53.76
3/5/2017 10:30,29602.7234,14.63,49.93,4.923,515.8,53.25
3/5/2017 10:40,30289.02128,14.67,50.83,4.918,539.3,53.07
3/5/2017 10:50,30613.78723,14.66,49.27,4.917,565.8,52.42
3/5/2017 11:00,31012.08511,14.85,49.27,4.918,588.3,52.13
3/5/2017 11:10,31349.10638,14.79,48.87,4.915,610.7,51.92
3/5/2017 11:20,31441.02128,14.89,48.3,4.918,631.1,52.92
3/5/2017 11:30,31698.38298,15.02,49.3,4.917,648.2,53.88
3/5/2017 11:40,31820.93617,14.99,49.53,4.916,666.3,52.81
3/5/2017 11:50,31649.3617,15.05,50.2,4.918,681.4,52.63
3/5/2017 12:00,31796.42553,15.27,48.83,4.915,695.9,51.06
3/5/2017 12:10,31894.46809,15.09,46.83,4.918,708.0,50.35
3/5/2017 12:20,31968.0,15.08,47.36,4.92,717.0,51.62
3/5/2017 12:30,32164.08511,15.38,48.56,4.92,726.0,51.9
3/5/2017 12:40,32360.17021,15.43,48.8,4.92,733.0,50.94
3/5/2017 12:50,32292.76596,15.46,48.06,4.921,742.0,47.66
3/5/2017 13:00,32372.42553,15.38,49.17,4.92,747.0,47.31
3/5/2017 13:10,32311.14894,15.55,47.16,4.917,750.0,46.43
3/5/2017 13:20,32341.78723,15.61,47.86,4.919,750.0,46.7
3/5/2017 13:30,32305.02128,15.44,48.03,4.921,747.0,47.77
3/5/2017 13:40,32421.44681,15.47,49.1,4.919,742.0,47.88
3/5/2017 13:50,31796.42553,15.53,47.93,4.922,742.0,44.89
3/5/2017 14:00,31318.46809,15.52,45.83,4.919,736.0,44.08
3/5/2017 14:10,31202.04255,15.73,46.36,4.922,729.0,45.33
3/5/2017 14:20,31257.19149,15.76,45.06,4.918,720.0,48.5
3/5/2017 14:30,31012.08511,15.89,45.96,4.922,711.0,61.76
3/5/2017 14:40,30515.74468,15.76,47.53,4.919,695.8,101.3
3/5/2017 14:50,30448.34043,15.74,49.67,4.92,680.2,197.9
3/5/2017 15:00,30184.85106,15.77,48.4,4.918,667.0,376.5
3/5/2017 15:10,30203.23404,15.98,48.16,4.921,649.8,537.8
3/5/2017 15:20,30086.80851,15.71,47.76,4.917,629.8,642.6
3/5/2017 15:30,29909.10638,15.65,47.83,4.917,610.8,657.5
3/5/2017 15:40,29798.80851,15.75,49.37,4.92,587.2,640.8
3/5/2017 15:50,29896.85106,15.74,49.2,4.916,562.2,615.4
3/5/2017 16:00,29768.17021,15.58,48.8,4.924,539.8,592.8
3/5/2017 16:10,29719.14894,15.65,50.3,4.915,513.7,565.3
3/5/2017 16:20,29443.40426,15.53,50.67,4.925,486.3,536.4
3/5/2017 16:30,29418.89362,15.61,49.23,4.922,459.1,508.2
3/5/2017 16:40,29449.53191,15.52,49.87,4.92,430.3,477.8
3/5/2017 16:50,29290.21277,15.65,50.47,4.917,400.4,446.2
3/5/2017 17:00,29277.95745,15.74,52.5,4.923,360.5,416.5
3/5/2017 17:10,29014.46809,15.67,52.64,4.92,340.3,381.4
3/5/2017 17:20,28867.40426,15.45,53.34,4.918,309.7,348.7
3/5/2017 17:30,28812.25532,15.46,53.34,4.92,277.0,313.5
3/5/2017 17:40,28769.3617,15.38,53.14,4.92,244.7,278.3
3/5/2017 17:50,29063.48936,15.25,52.24,4.915,211.5,242.1
3/5/2017 18:00,30135.82979,15.23,52.0,4.929,179.6,206.9
3/5/2017 18:10,31545.19149,15.1,51.34,4.92,150.2,174.2
3/5/2017 18:20,33824.68085,15.04,51.13,4.918,121.5,141.6
3/5/2017 18:30,36882.38298,14.93,52.1,4.916,93.9,109.6
3/5/2017 18:40,39039.31915,14.81,53.67,4.916,67.8,79.1
3/5/2017 18:50,39419.23404,14.68,54.27,4.917,43.91,50.93
3/5/2017 19:00,40123.91489,14.51,54.17,4.797,21.13,22.42
3/5/2017 19:10,40485.44681,14.38,54.61,0.081,7.31,7.09
3/5/2017 19:20,40889.87234,14.24,54.74,0.079,2.726,2.692
3/5/2017 19:30,40889.87234,14.11,55.11,0.076,0.648,0.667
3/5/2017 19:40,41085.95745,14.02,55.74,0.076,0.088,0.141
3/5/2017 19:50,41386.21277,13.95,56.54,0.077,0.04,0.152
3/5/2017 20:00,41539.40426,13.87,56.88,0.075,0.055,0.096
3/5/2017 20:10,41821.2766,13.78,57.51,0.074,0.044,0.089
3/5/2017 20:20,41747.74468,13.81,57.74,0.073,0.062,0.133
3/5/2017 20:30,41643.57447,13.75,58.44,0.077,0.048,0.137
3/5/2017 20:40,41974.46809,13.67,59.15,0.076,0.059,0.111
3/5/2017 20:50,42182.80851,13.62,59.41,0.074,0.029,0.093
3/5/2017 21:00,42188.93617,13.57,59.61,0.074,0.04,0.096
3/5/2017 21:10,42103.14894,13.46,59.91,0.074,0.055,0.152
3/5/2017 21:20,41680.34043,13.41,60.15,0.073,0.04,0.082
3/5/2017 21:30,41000.17021,13.36,60.45,0.076,0.051,0.104
3/5/2017 21:40,40277.10638,13.22,60.75,0.075,0.044,0.13
3/5/2017 21:50,40491.57447,13.12,61.32,0.074,0.04,0.141
3/5/2017 22:00,40093.2766,12.98,62.48,0.074,0.066,0.108
3/5/2017 22:10,39731.74468,12.89,63.68,0.076,0.033,0.119
3/5/2017 22:20,39217.02128,12.83,64.72,0.073,0.055,0.089
3/5/2017 22:30,38230.46809,12.87,65.05,0.075,0.044,0.093
3/5/2017 22:40,37170.38298,12.9,65.75,0.073,0.022,0.108
3/5/2017 22:50,36386.04255,12.92,65.99,0.072,0.048,0.104
3/5/2017 23:00,35650.7234,12.91,66.76,0.074,0.033,0.115
3/5/2017 23:10,34848.0,12.96,66.99,0.075,0.048,0.104
3/5/2017 23:20,33506.04255,13.01,67.19,0.076,0.033,0.111
3/5/2017 23:30,32531.74468,13.03,67.42,0.073,0.048,0.133
3/5/2017 23:40,31851.57447,13.14,67.52,0.077,0.048,0.13
3/5/2017 23:50,30895.65957,13.1,68.29,0.072,0.044,0.126
3/6/2017 0:00,29994.89362,13.08,69.13,0.074,0.029,0.141
3/6/2017 0:10,29161.53191,13.1,69.83,0.078,0.029,0.156
3/6/2017 0:20,28628.42553,13.11,70.4,0.074,0.04,0.148
3/6/2017 0:30,28021.78723,13.18,70.7,0.074,0.033,0.122
3/6/2017 0:40,27274.21277,13.25,70.6,0.075,0.037,0.182
3/6/2017 0:50,26875.91489,13.33,70.2,0.074,0.026,0.23
3/6/2017 1:00,26293.78723,13.18,70.2,0.076,0.04,0.167
3/6/2017 1:10,25938.38298,13.02,70.7,0.073,0.037,0.167
3/6/2017 1:20,25821.95745,12.97,71.0,0.074,0.026,0.211
3/6/2017 1:30,25509.44681,12.96,71.2,0.074,0.051,0.174
3/6/2017 1:40,24964.08511,12.95,71.4,0.077,0.04,0.185
3/6/2017 1:50,24473.87234,12.89,71.3,0.076,0.029,0.163
3/6/2017 2:00,24228.76596,12.92,71.4,0.077,0.04,0.126
3/6/2017 2:10,24020.42553,12.9,71.4,0.077,0.018,0.182
3/6/2017 2:20,23781.44681,12.87,71.6,0.075,0.044,0.163
3/6/2017 2:30,23744.68085,12.83,71.5,0.078,0.033,0.189
3/6/2017 2:40,23628.25532,12.77,71.4,0.081,0.033,0.193
3/6/2017 2:50,23364.76596,12.71,72.0,0.075,0.048,0.137
3/6/2017 3:00,23125.78723,12.74,72.9,0.079,0.04,0.182
3/6/2017 3:10,23095.14894,13.01,72.6,0.081,0.037,0.141
3/6/2017 3:20,22978.7234,13.09,71.6,0.082,0.022,0.148
3/6/2017 3:30,22868.42553,13.04,71.5,0.078,0.048,0.108
3/6/2017 3:40,22880.68085,13.02,71.8,0.083,0.026,0.148
3/6/2017 3:50,22831.65957,13.02,72.3,0.085,0.026,0.171
3/6/2017 4:00,22721.3617,12.77,73.2,0.08,0.044,0.171
3/6/2017 4:10,22770.38298,12.61,73.5,0.079,0.048,0.215
3/6/2017 4:20,22978.7234,12.67,73.3,0.079,0.026,0.182
3/6/2017 4:30,23199.31915,12.7,72.9,0.086,0.029,0.163
3/6/2017 4:40,23254.46809,12.64,72.7,0.085,0.015,0.185
3/6/2017 4:50,23303.48936,12.43,73.5,0.085,0.044,0.156
3/6/2017 5:00,23603.74468,12.32,73.8,0.078,0.044,0.163
3/6/2017 5:10,24142.97872,12.28,73.9,0.085,0.044,0.159
3/6/2017 5:20,24872.17021,12.08,74.9,0.085,0.029,0.182
3/6/2017 5:30,24651.57447,11.99,75.5,0.085,0.029,0.148
3/6/2017 5:40,24314.55319,11.77,76.7,0.087,0.018,0.145
3/6/2017 5:50,24253.2766,11.64,77.4,0.083,0.044,0.133
3/6/2017 6:00,24081.70213,11.5,78.3,0.081,0.037,0.171
3/6/2017 6:10,23720.17021,11.49,78.8,0.085,0.037,0.182
3/6/2017 6:20,23266.7234,11.4,79.3,0.088,0.044,0.215
3/6/2017 6:30,22709.10638,11.54,80.0,0.077,0.015,0.237
3/6/2017 6:40,22298.55319,11.85,79.9,0.084,0.015,0.211
3/6/2017 6:50,22629.44681,11.96,79.3,0.08,0.022,0.167
3/6/2017 7:00,23229.95745,12.05,78.9,0.084,0.04,0.178
3/6/2017 7:10,23732.42553,12.1,78.3,0.082,0.033,0.2
3/6/2017 7:20,24277.78723,11.98,78.1,0.08,0.315,0.382
3/6/2017 7:30,24547.40426,11.95,78.3,0.087,1.756,1.676
3/6/2017 7:40,24308.42553,12.05,77.9,0.088,4.746,4.439
3/6/2017 7:50,24418.7234,12.11,77.1,0.094,11.67,11.06
3/6/2017 8:00,25264.34043,12.13,76.8,0.093,18.67,17.42
3/6/2017 8:10,26404.08511,12.18,76.9,0.087,29.62,28.42
3/6/2017 8:20,26796.25532,12.26,76.6,0.086,43.71,41.45
3/6/2017 8:30,27605.10638,12.43,76.4,0.083,49.83,46.65
3/6/2017 8:40,28162.7234,12.54,75.7,0.088,65.85,62.13
3/6/2017 8:50,28456.85106,12.77,74.9,0.087,113.9,107.8
3/6/2017 9:00,28898.04255,13.04,73.6,0.086,168.9,159.5
3/6/2017 9:10,29694.6383,13.2,71.9,0.079,159.8,146.1
3/6/2017 9:20,29976.51064,13.35,71.3,0.082,237.5,224.6
3/6/2017 9:30,30301.2766,13.43,69.59,0.08,153.0,139.6
3/6/2017 9:40,30717.95745,13.58,69.19,0.082,196.6,179.0
3/6/2017 9:50,31251.06383,13.71,68.83,0.081,281.3,233.3
3/6/2017 10:00,31931.23404,13.95,67.56,0.075,377.0,250.3
3/6/2017 10:10,32599.14894,13.98,67.69,0.079,420.3,237.9
3/6/2017 10:20,33009.70213,14.42,67.52,0.078,575.0,216.5
3/6/2017 10:30,33493.78723,14.24,66.92,0.08,418.1,203.2
3/6/2017 10:40,33824.68085,14.36,66.76,0.074,516.2,221.1
3/6/2017 10:50,33879.82979,14.23,65.95,0.074,462.1,250.1
3/6/2017 11:00,34541.61702,14.27,66.32,0.076,462.1,190.0
3/6/2017 11:10,34835.74468,14.65,64.85,0.076,652.6,119.1
3/6/2017 11:20,35105.3617,14.75,64.49,0.075,647.0,93.8
3/6/2017 11:30,35191.14894,14.83,64.72,0.077,663.2,95.8
3/6/2017 11:40,35687.48936,15.0,62.15,0.075,672.2,79.8
3/6/2017 11:50,35993.87234,15.12,61.21,0.078,684.3,73.6
3/6/2017 12:00,35577.19149,15.05,60.78,0.078,695.4,71.4
3/6/2017 12:10,36318.6383,15.23,60.18,0.074,709.0,71.9
3/6/2017 12:20,36012.25532,15.27,59.55,0.075,720.0,71.5
3/6/2017 12:30,36502.46809,15.34,60.98,0.074,728.0,70.7
3/6/2017 12:40,35785.53191,15.35,62.15,0.076,735.0,70.9
3/6/2017 12:50,36680.17021,15.43,60.01,0.073,741.0,72.1
3/6/2017 13:00,35185.02128,15.45,58.95,0.073,746.0,72.4
3/6/2017 13:10,35620.08511,15.44,60.28,0.074,746.0,76.1
3/6/2017 13:20,35620.08511,15.54,61.25,0.076,750.0,81.7
3/6/2017 13:30,35393.3617,15.56,60.01,0.077,752.0,85.8
3/6/2017 13:40,35424.0,15.41,60.15,0.074,741.0,83.9
3/6/2017 13:50,35424.0,15.53,59.88,0.076,737.0,93.3
3/6/2017 14:00,35142.12766,15.46,60.25,0.075,735.0,96.3
3/6/2017 14:10,34633.53191,15.33,60.35,0.075,732.0,100.5
3/6/2017 14:20,34376.17021,15.24,60.11,0.074,724.0,132.2
3/6/2017 14:30,34486.46809,15.41,59.21,0.076,725.0,197.2
3/6/2017 14:40,34327.14894,15.35,59.35,0.077,693.5,302.8
3/6/2017 14:50,34039.14894,15.46,58.04,0.078,686.3,469.0
3/6/2017 15:00,33922.7234,15.51,59.25,0.076,658.6,595.0
3/6/2017 15:10,33726.6383,15.66,58.04,0.075,649.0,658.2
3/6/2017 15:20,33555.06383,15.41,58.18,0.077,626.5,666.4
3/6/2017 15:30,33383.48936,15.55,59.48,0.076,604.3,650.8
3/6/2017 15:40,33548.93617,15.55,59.61,0.076,582.4,628.7
3/6/2017 15:50,33536.68085,15.36,59.08,0.076,557.5,603.9
3/6/2017 16:00,33328.34043,15.62,59.38,0.075,533.4,579.9
3/6/2017 16:10,33211.91489,15.42,59.58,0.074,508.8,554.9
3/6/2017 16:20,33156.76596,15.32,58.38,0.075,483.9,529.9
3/6/2017 16:30,33377.3617,15.39,59.65,0.075,449.8,493.4
3/6/2017 16:40,33309.95745,15.35,60.28,0.079,422.2,464.7
3/6/2017 16:50,33052.59574,15.34,60.85,0.074,398.2,439.6
3/6/2017 17:00,32452.08511,15.32,61.35,0.075,368.5,408.0
3/6/2017 17:10,32574.6383,15.33,61.72,0.075,334.8,372.1
3/6/2017 17:20,32599.14894,15.07,61.88,0.075,303.1,337.7
3/6/2017 17:30,32470.46809,15.03,61.85,0.074,272.4,304.9
3/6/2017 17:40,32666.55319,14.95,62.48,0.077,240.0,270.3
3/6/2017 17:50,32930.04255,14.89,62.82,0.077,207.2,234.6
3/6/2017 18:00,33873.70213,14.79,62.58,0.077,175.9,200.4
3/6/2017 18:10,35669.10638,14.71,63.02,0.075,145.5,166.4
3/6/2017 18:20,38665.53191,14.66,63.18,0.071,115.0,131.7
3/6/2017 18:30,41766.12766,14.52,63.55,0.074,86.7,99.3
3/6/2017 18:40,43488.0,14.4,63.75,0.073,64.07,73.5
3/6/2017 18:50,44155.91489,14.26,63.85,0.077,45.09,51.56
3/6/2017 19:00,44419.40426,14.17,64.05,0.077,23.37,25.2
3/6/2017 19:10,44419.40426,14.04,64.59,0.075,9.14,8.98
3/6/2017 19:20,44670.6383,13.92,65.15,0.074,3.056,2.941
3/6/2017 19:30,44535.82979,13.8,65.55,0.074,0.71,0.716
3/6/2017 19:40,44603.23404,13.64,66.52,0.074,0.117,0.111
3/6/2017 19:50,44021.10638,13.54,67.39,0.073,0.07,0.133
3/6/2017 20:00,43530.89362,13.15,68.56,0.074,0.059,0.111
3/6/2017 20:10,44149.78723,12.54,71.0,0.075,0.051,0.137
3/6/2017 20:20,44302.97872,12.03,73.1,0.075,0.091,0.104
3/6/2017 20:30,44352.0,11.82,73.9,0.07,0.07,0.111
3/6/2017 20:40,44431.65957,11.45,75.5,0.074,0.07,0.1
3/6/2017 20:50,44192.68085,11.31,76.6,0.073,0.059,0.108
3/6/2017 21:00,43432.85106,11.31,77.0,0.075,0.081,0.104
3/6/2017 21:10,42850.7234,10.92,77.8,0.078,0.051,0.1
3/6/2017 21:20,42476.93617,10.84,78.7,0.072,0.062,0.159
3/6/2017 21:30,41784.51064,10.67,78.9,0.075,0.099,0.074
3/6/2017 21:40,41147.23404,10.39,79.8,0.075,0.04,0.122
3/6/2017 21:50,40730.55319,10.17,80.2,0.074,0.073,0.093
3/6/2017 22:00,40209.70213,10.01,81.3,0.077,0.07,0.074
3/6/2017 22:10,39664.34043,10.29,81.4,0.076,0.07,0.111
3/6/2017 22:20,38892.25532,10.31,80.8,0.076,0.044,0.119
3/6/2017 22:30,38046.6383,9.99,80.8,0.079,0.037,0.115
3/6/2017 22:40,37225.53191,9.8,81.5,0.076,0.062,0.119
3/6/2017 22:50,36257.3617,9.68,82.0,0.074,0.026,0.115
3/6/2017 23:00,35160.51064,9.64,82.5,0.074,0.073,0.108
3/6/2017 23:10,34290.38298,9.7,82.5,0.074,0.033,0.111
3/6/2017 23:20,33426.38298,9.51,82.7,0.076,0.048,0.074
3/6/2017 23:30,32347.91489,9.41,83.2,0.076,0.011,0.096
3/6/2017 23:40,31422.6383,9.44,83.2,0.074,0.066,0.115
3/6/2017 23:50,30282.89362,9.44,83.6,0.072,0.051,0.13
3/7/2017 0:00,29706.89362,9.31,83.6,0.076,0.055,0.096
3/7/2017 0:10,28989.95745,9.2,84.1,0.073,0.051,0.122
3/7/2017 0:20,28450.7234,9.29,85.2,0.075,0.04,0.152
3/7/2017 0:30,27978.89362,9.35,84.6,0.074,0.037,0.122
3/7/2017 0:40,27445.78723,9.19,84.6,0.076,0.044,0.119
3/7/2017 0:50,26667.57447,9.1,84.7,0.077,0.051,0.089
3/7/2017 1:00,25907.74468,9.05,85.2,0.076,0.059,0.122
3/7/2017 1:10,25595.23404,9.13,85.4,0.073,0.059,0.111
3/7/2017 1:20,25043.74468,9.04,85.4,0.073,0.048,0.111
3/7/2017 1:30,25043.74468,9.0,85.4,0.075,0.051,0.115
3/7/2017 1:40,24841.53191,8.93,85.5,0.073,0.018,0.126
3/7/2017 1:50,24320.68085,8.91,85.8,0.071,0.037,0.108
3/7/2017 2:00,24093.95745,8.87,86.4,0.071,0.026,0.119
3/7/2017 2:10,23738.55319,8.87,86.1,0.073,0.044,0.096
3/7/2017 2:20,23634.38298,8.74,86.3,0.073,0.044,0.156
3/7/2017 2:30,23493.44681,8.74,86.3,0.074,0.044,0.122
3/7/2017 2:40,23407.65957,8.69,86.8,0.075,0.059,0.178
3/7/2017 2:50,23211.57447,8.89,87.2,0.076,0.062,0.137
3/7/2017 3:00,23003.23404,8.63,87.3,0.075,0.022,0.148
3/7/2017 3:10,23076.76596,8.55,87.2,0.076,0.04,0.13
3/7/2017 3:20,23076.76596,8.62,87.1,0.074,0.029,0.185
3/7/2017 3:30,22788.76596,8.58,87.2,0.075,0.04,0.133
3/7/2017 3:40,22519.14894,8.57,86.9,0.074,0.029,0.122
3/7/2017 3:50,22555.91489,8.41,86.9,0.075,0.055,0.089
3/7/2017 4:00,22451.74468,8.4,87.3,0.074,0.04,0.152
3/7/2017 4:10,22525.2766,8.54,87.4,0.073,0.033,0.156
3/7/2017 4:20,22727.48936,8.65,87.4,0.076,0.029,0.126
3/7/2017 4:30,22807.14894,8.43,87.3,0.078,0.048,0.137
3/7/2017 4:40,22837.78723,8.52,88.2,0.073,0.044,0.13
3/7/2017 4:50,23199.31915,8.53,87.2,0.082,0.073,0.07
3/7/2017 5:00,23511.82979,7.99,87.2,0.082,0.048,0.108
3/7/2017 5:10,24081.70213,7.9,87.3,0.084,0.037,0.152
3/7/2017 5:20,24706.7234,7.71,87.4,0.084,0.048,0.111
3/7/2017 5:30,24406.46809,7.92,88.0,0.081,0.059,0.156
3/7/2017 5:40,23854.97872,8.39,87.8,0.076,0.029,0.133
3/7/2017 5:50,24051.06383,8.46,87.4,0.075,0.033,0.163
3/7/2017 6:00,24008.17021,8.51,87.8,0.074,0.044,0.115
3/7/2017 6:10,23524.08511,8.46,87.7,0.074,0.048,0.133
3/7/2017 6:20,22801.02128,8.37,87.7,0.073,0.048,0.137
3/7/2017 6:30,22261.78723,8.3,87.8,0.076,0.04,0.115
3/7/2017 6:40,21814.46809,8.28,88.0,0.077,0.033,0.115
3/7/2017 6:50,22084.08511,8.28,87.9,0.074,0.055,0.108
3/7/2017 7:00,22580.42553,8.05,87.9,0.086,0.033,0.156
3/7/2017 7:10,23180.93617,7.21,87.9,0.087,0.07,0.133
3/7/2017 7:20,23701.78723,7.08,88.3,0.087,0.256,0.267
3/7/2017 7:30,23848.85106,7.2,88.3,0.083,2.126,1.984
3/7/2017 7:40,23953.02128,7.24,88.2,0.084,7.22,6.638
3/7/2017 7:50,24051.06383,7.11,88.1,0.086,18.29,16.64
3/7/2017 8:00,24718.97872,6.804,88.3,0.084,46.03,42.56
